,3x12,3x13,3x14,3x15,3x16,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,4x14,4x15,4x16,4x17,4x18,4x19,4x20,4x21,4x22,5x4,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,5x14,5x15,5x16,5x17,5x18,5x19,5x20,5x21,5x22,5x23,5x24,5x25,6x3,6x4,6x5,6x6,6x7,uniform_random,log_norm_random,norm_random,model_actuals,Dummy_MostFreq,SGD_Classifier,SVM_Linear,GBM
55819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,253,253,109,0,0,0,0,0,0,0,0,0,0,0,0,0.5261792195076647,1.0670826616060274,0.10023401119019508,0,1,1,1,1
31853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9926569364042578,0.3649571225123049,-0.5367528629883884,0,1,0,1,0
14427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,253,203,0,0,0,0,0,0,0,0,0,0,0,0,0.43290516813640656,0.3194147304620623,0.9671202149418034,0,1,0,1,1
8893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4629099289939693,1.336703483316982,-0.9890343880355801,0,1,0,0,0
10998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45759138576925595,0.8123168333611014,0.41210945343141425,1,1,1,1,1
39484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808095377769295,0.28085742080883763,1.2780405776688408,1,1,1,1,1
1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,205,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4279146327015998,0.4797146565233104,-1.8635595450590259,0,1,1,1,0
24289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8980453734803151,1.4640763870838354,1.3178892750617255,0,1,0,1,0
11951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,220,167,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8461264090249974,0.3415336346766443,-1.9197318751026364,0,1,1,1,1
9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,253,145,0,0,0,0,0,0,0,0,0,0,0,0,0.9946738202705006,2.113984198257833,1.1051487405621674,1,1,1,1,1
27409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6094647052543759,0.1364079453214102,-1.2208067223833594,1,1,1,1,1
15453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,98,170,255,254,236,128,0,0,0,0,0,0,0,0,0,0,0,0.28707543672046976,0.39737589433365084,-0.6172809906079534,1,1,1,1,1
52327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24349501324789524,6.554748933418989,-0.4578275804838135,1,1,0,1,1
11143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,254,151,0,0,0,0,0,0,0,0,0,0,0,0.8529209975294004,1.1866754350415476,-0.6617302363251593,1,1,0,1,1
7189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01725665749451044,0.7076187214934315,1.020540933062168,0,1,1,1,1
42220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5948928796305004,1.2373736191882079,-0.7960288363190637,1,1,0,1,1
32484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8572000188151684,0.8580906411358495,1.3399772593227526,0,1,0,1,0
35610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,135,193,147,147,147,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,197,0.8624252362012712,0.41069405765557665,0.611285732525252,1,1,0,1,0
36803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,253,253,255,211,191,109,63,0,0,0,0,0,0,0,0,0,0,0.16094088737294843,0.9055864285706727,-1.4392054312101312,0,1,0,0,0
4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9465244266931563,0.571784163753043,-0.4573134856144435,1,1,0,1,1
15474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,118,252,254,255,153,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5851268373525588,0.13708695407490645,-1.1487641337278558,1,1,0,1,1
14756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,191,114,12,0,0,0,0,0,0,0,0,0,0,0,0,0.6102312678189035,1.3418890821191507,0.22424197221185285,0,1,0,0,0
2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15777890789466886,0.4291681952492239,-0.5647400915356962,0,1,1,1,1
41641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4751331791939176,1.3364988252616499,1.3308205544906941,1,1,1,1,0
18218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,254,254,254,255,254,254,190,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5539424210251942,3.674320203647479,1.7692190801847534,0,1,1,1,1
7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,150,254,69,0,0,0,0,0,0,0,0,0.3323526536511686,0.9324585695187015,-0.5264441630599027,1,1,1,1,1
37843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8655854591386176,0.9432226297810906,0.1254647380457033,1,1,1,1,1
43978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959884406077417,0.44864182759297244,-0.19724167491823502,1,1,0,1,1
12056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,179,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4409295335031772,0.5954623614269602,0.28827952688458447,0,1,1,1,0
20951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49709515918608904,0.7569791800229586,-0.7817444420598595,0,1,1,1,1
59521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,254,99,0,0,0,0,0,0,0,0,0,0.29525814854022603,0.5610654826380925,-0.8961917432487636,0,1,0,1,0
17421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,254,235,75,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9968021227397638,0.33927007972990453,-0.6530218456626494,1,1,1,1,1
6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,253,234,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836410842935106,0.17239833515959738,0.3108714342581722,1,1,0,1,1
23997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9232608831461254,1.7020947103080408,-0.1309950985548872,0,1,0,1,0
39855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8934165111023463,0.24099997151609598,-1.4230617313529033,0,1,1,1,1
24924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32741008499567004,1.6969333463123732,-1.548950011889519,1,1,1,1,1
57941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03404396392965969,1.2508024896085017,0.25684700737183214,1,1,0,1,1
32034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,233,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9021979098555839,0.6639927326145507,-0.22711862123695936,1,1,0,1,1
22671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16103684673265073,1.219375148176594,1.8169476895535528,1,1,0,1,1
3687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,199,254,254,254,255,254,194,123,7,0,0,0,0,0,0,0,0,0,0,0.26811916413532466,1.6846987704840848,1.0995898345589479,1,1,1,1,1
33942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4923258237430356,3.319094539883803,0.8974494830054738,0,1,0,1,1
46454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.31523666875053213,19.52867000104329,1.3973589359267633,1,1,1,1,1
19549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,109,255,253,232,47,0,0,0,0,0,0,0,0,0,0,0.7301266766937128,2.176507346718636,0.6246952627086414,0,1,0,1,0
38764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696421959709657,0.5781910947244758,0.3423736106576116,0,1,0,1,0
56995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8780708741720221,0.4741310382694236,-1.4538694873442946,1,1,0,1,1
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5270836312267986,1.2352268483552327,-0.803714853854009,0,1,0,0,0
25552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,109,161,202,255,254,255,191,11,0,0,0,0,0,0,0,0,0,0,0.1400163532408356,0.14732979025716392,-0.7262206691822606,0,1,0,1,0
41247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,254,255,106,0,0,0,0,0,0,0,0,0.9994396459013202,0.4677151310209249,-0.3848521921941538,0,1,1,1,0
52882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38019675185209123,2.605395870385414,1.01796903007421,1,1,1,1,0
29697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25804601609775857,0.14746059714706944,0.12145060487374763,0,1,1,1,1
36947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08392240466408829,0.3465499576201834,-2.3547779863336302,1,1,0,0,0
6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4180259132899561,3.7161788999489502,0.5407587146090811,1,1,0,1,1
3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,145,255,30,0,0,0,0,0,0,0,0,0,0,0,0,0.872837533721516,3.097242442567621,-0.28527789422367617,1,1,1,1,1
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9820918531752262,1.1399120155214388,0.500564739599298,0,1,0,1,1
51401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,150,246,255,254,254,254,212,214,84,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0.5219336020211193,0.3644219888614498,-0.10363241965650473,1,1,1,1,1
57418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6045948415444986,2.5301630450770247,1.6827922143093406,1,1,0,1,1
39981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,88,156,253,161,35,2,0,0,0,0,0,0,0,0,0,0.4264831824827925,0.43651513799046493,2.169658052533764,1,1,0,0,1
18692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9284935233687789,1.85224251506883,0.7304744870794709,0,1,1,1,0
6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42105050669232513,5.457625358796329,0.37132722514674577,1,1,1,1,1
45759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6699961826871593,0.3122449996603626,1.1310154554030611,1,1,1,1,0
52160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,225,255,255,254,188,117,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0.9559236898927448,2.044362885572356,0.32217883263865715,1,1,1,1,1
15427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43971319185119784,0.08582113207439572,-0.49674517901189325,1,1,1,1,1
37182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45948450616198633,1.494240500393313,-0.3835105533577271,0,1,1,1,0
33024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,253,168,0,0,0,0,0,0,0,0,0,0,0,0.7618058617330093,0.2209164481996593,-1.9928383511911298,0,1,1,1,1
38989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09255321676191286,6.614050647052447,2.1338289596542643,1,1,1,1,1
27684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,159,0,0,0,0,0,0,0,0,0,0,0,0.15036054699522827,0.13775639294783518,-0.9176845360069529,1,1,1,1,1
53527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.585920146792071,4.5214351937618735,0.20262501911484423,1,1,1,1,1
40658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1570317445724303,2.9183896644458307,0.6758090769702587,1,1,1,1,0
30949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,137,255,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043450821113295235,0.6706960421913042,1.4592007088916357,1,1,0,1,1
50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8767767632965268,0.2530902940717845,0.9773803859805719,1,1,0,1,0
52648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6554830940645248,7.425233475475207,0.84160040937416,0,1,0,1,1
35562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1491873251550987,0.6341975724130098,-1.4266073312789902,0,1,0,0,0
50012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,87,143,225,205,144,115,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0.9312703783685136,0.4303583127864021,0.9832485034275911,1,1,1,1,0
58361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8931405778208759,0.16850796470767263,0.17239200149372863,1,1,1,1,1
51833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29586367666228475,0.885272471256013,-1.069398172909818,0,1,0,1,0
49943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2011661554041161,0.881747186528235,-0.14123623235546187,0,1,0,1,0
6766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2248712883509123,0.4761600693038105,0.4353436490108577,0,1,0,1,1
15632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5177754968382791,5.833942868915486,0.8661923330005008,1,1,0,1,0
40427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,101,101,101,171,254,156,58,0,0,0,0,0,0,0,0,0,0.26992462081414204,2.856238813309523,1.8701912309769841,0,1,1,0,1
42178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9119784837049963,7.344480429017252,1.7019196160478591,1,1,0,1,1
52940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,157,192,149,19,0,0,0,0,0,0,0,0,0,0,0,0,0.6339799833224243,2.288416157034393,0.7404252112690448,0,1,0,1,1
6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7201444022160199,0.5051998547340735,-0.6054750114329694,0,1,0,0,0
20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,248,176,157,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14582674608492197,1.052043767175738,-0.4090301571827275,1,1,0,1,1
32231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,173,91,0,0,0,0,0,0,0,0,0.7932367312517192,0.830206937640591,-0.06550964300621925,1,1,0,1,1
58995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,253,237,50,0,0,0,0,0,0,0,0,0,0,0,0.7956318429535144,0.8708044852626707,-0.4729464756989177,0,1,1,1,1
5207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9244247672259494,0.4410506585572504,2.46197688507865,1,1,0,1,1
1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7050079189049999,0.2995874202604506,1.2378586466479096,1,1,1,1,1
46919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7622571067019331,0.48592170283394176,0.8268751440922366,1,1,0,1,1
34987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,209,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5063212854961209,3.190157662210851,0.07325822394110615,0,1,1,1,0
19905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,253,253,0.24566302798057948,0.7331067308814281,0.0893956796603768,1,1,1,1,1
38983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954117462950778,3.1419139991732417,-0.11665933622788215,0,1,1,1,1
9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470901176291896,0.35866572180986706,0.6782451427288012,0,1,0,1,1
9987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8242919679111799,1.6241059991796232,0.007452996070328103,1,1,1,1,1
21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42217973199499403,2.027228627175292,-0.47463628547913894,1,1,1,1,0
31811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,236,255,215,171,171,128,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0.456542144398686,0.5380485002273531,-0.008935494577418142,1,1,0,1,1
55500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,220,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18137779877715454,1.3704727688962814,-1.8937837491932306,0,1,0,0,0
34259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6428689816494305,0.19575811293294462,-2.2300181296648014,0,1,0,1,0
3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5114006454416398,1.2297282276881534,1.2805463759472313,0,1,0,1,0
49118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,113,176,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850387843477753,2.3170514328401155,1.4095808607890734,0,1,0,0,0
