,3x14,3x15,3x16,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,4x14,4x15,4x16,4x17,4x18,4x19,4x20,4x21,4x22,4x23,5x4,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,5x14,5x15,5x16,5x17,5x18,5x19,5x20,5x21,5x22,5x23,5x24,5x25,6x4,6x5,6x6,6x7,6x8,6x9,6x10,6x11,6x12,6x13,6x14,6x15,6x16,6x17,6x18,6x19,6x20,6x21,6x22,6x23,6x24,6x25,7x4,7x5,7x6,7x7,7x8,7x9,7x10,7x11,7x12,uniform_random,log_norm_random,norm_random,model_actuals,Dummy_MostFreq,SGD_Classifier,SVM_Linear,GBM
41212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,148,166,166,196,197,160,232,166,50,0,0,0,0,0,0,0,0,0,0,15,161,246,253,253,0.1658999608459928,0.22425488708243418,1.2152188906714998,0,0,0,0,0
22937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,254,255,124,0,0,0,0,0,0,0,0,0,0,0.856657626186702,0.6626826535290733,-0.44673244518836636,1,0,0,0,1
3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,254,255,224,59,59,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,253,253,253,253,253,137,118,118,27,28,118,118,9,0,0,0,0,0,0,0,0,119,253,253,253,253,253,253,253,253,0.019493351768210876,0.2342161839819409,-0.15486444561496146,0,0,0,0,0
47441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,7,7,7,34,70,130,130,191,234,255,30,0,0,0,0,0,0,0,19,253,253,253,253,253,253,253,0.13921583170501262,0.5346079409268495,-1.6069975480480316,0,0,0,0,0
33467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,232,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,254,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7879835618458133,0.3070757194628838,1.0078948021277885,0,0,0,0,1
57897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,120,255,254,242,199,153,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161,254,244,229,0.3548989650596549,4.444469042747664,-0.010237609176639245,0,0,1,0,0
3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,216,253,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,252,233,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3992269376665405,2.168759764831853,-0.8778449354918706,1,0,0,0,0
25397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,112,254,148,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,253,253,253,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7752016671262916,0.8620915718939889,-0.024946459106862197,1,0,1,1,1
32179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,206,246,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8587550852374437,1.5767276033998119,-0.2659160290642007,0,0,0,0,0
41015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,197,254,254,201,125,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,251,253,253,253,253,253,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,44,144,0.9119247938940778,1.1040218947581604,0.46545081167326946,0,0,0,0,0
31428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,149,0.8229746906972892,0.5643959451369893,1.032653898300688,1,0,1,1,1
53899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,250,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,235,254,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8254154581556843,0.3162555016810698,0.7691050686442115,1,0,1,1,1
14371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,254,232,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,253,254,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2259164862238655,1.324243328615827,0.5238390243768458,1,0,1,1,1
21767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,243,200,17,0,0,0,0,0,0,0,0,0,0,0,0,0.17955959371971542,0.8554358720195016,0.5960313466148638,1,0,1,1,1
25740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,237,186,104,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,253,253,254,241,180,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,241,149,113,203,0.28279377094032576,0.7792964131706093,-0.3904071809810951,0,0,0,0,0
7156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,146,229,254,255,255,245,146,59,2,0,0,0,0,0,0,0,0,0,0,13,111,246,239,177,177,0.3703218532723087,0.6869433131437848,-0.9983080438410813,0,0,0,0,0
36451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,245,250,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6843376287421675,0.21794584127354796,-0.09241746735275413,1,0,0,0,1
21702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,243,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33497518651544445,0.6409790753597314,-0.3398674049638712,0,0,0,0,0
22066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,195,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015901343216592978,1.2760956782005306,0.1320153544647489,0,0,0,0,0
32083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,174,253,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,251,251,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07401174944617239,0.03794715100232557,1.768843397148484,0,0,0,0,0
39290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,156,240,254,255,240,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,234,253,0.4116282605350329,2.6173726809905498,1.0776225238613666,1,0,1,1,1
7263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,129,213,254,188,139,10,0,0,0,0,0,0,0,0,0,0,30,212,226,0.5746383550745635,2.819578895184142,-2.524629851499817,1,0,1,1,1
32091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,109,212,253,192,78,0,0,0,0,0,0,0,0,0,0,0,0,0.9086694317900815,1.5987611879922645,0.5048859947392214,0,0,1,0,0
41011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,254,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,253,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09877229301299306,0.6131111348327423,-0.7652870960706509,1,0,1,1,1
56138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,236,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,252,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9144392858594184,2.4494308554096635,1.7657883842456006,0,0,0,0,0
17676,0,0,0,0,0,0,0,0,0,19,204,254,254,255,152,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,207,206,206,237,253,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,80,251,240,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5772573413287339,0.307556073138204,0.6210945493665114,1,0,0,0,0
59478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,255,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,221,253,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24281390908049705,0.48573143920123474,-0.0246848923348013,1,0,1,1,1
46247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,209,255,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6066600313097613,5.217152505024852,1.9132975457114187,1,0,1,1,1
42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,113,114,238,253,253,174,114,12,0,0,0,0,0,0,0,0,0,0,0,76,117,228,252,253,252,252,252,252,253,228,193,85,38,0,0,0,0,0,0,0,120,246,252,252,252,253,252,252,0.536225504570554,0.33542596650123563,-1.1702882993568948,0,0,0,0,0
48480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,254,226,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,149,0.29445677072910803,0.42977553884892994,0.25481114524640436,1,0,1,1,1
30642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,86,146,182,254,187,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,240,253,253,254,223,247,253,49,0,0,0,0,0,0,0,0,0,0,0,0,0,99,240,253,193,0.4342332844298815,0.9766930579476815,0.13412136720596846,0,0,0,0,0
22916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,243,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8846605170142674,0.1250135464641193,-0.004184581103442219,0,0,0,0,0
50056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1896436770535358,1.2869059768291116,1.0281482865891711,1,0,1,1,1
16262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,221,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16864303809321546,4.72214202400053,-0.9743229292974823,1,0,1,1,1
24748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,99,183,254,255,254,254,174,0,0,0,0,0,0,0,0,0,0,0,0,0,63,211,254,254,254,243,185,254,246,68,0,0,0,0,0,0,0,0,0,0,0,84,250,254,0.33479171629329607,0.5870388258301407,0.2174816929054018,1,0,1,1,1
41136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,125,125,125,125,125,225,254,254,255,234,45,0,0,0,0,0,0,0,0,0,169,250,253,253,253,253,0.899045192296584,1.683651269529675,0.08241849125144737,0,0,0,0,0
21281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,255,254,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07143959639480169,1.3324582426518412,1.1893620710920008,1,0,1,1,1
29670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,0.7330008186245692,1.5773840520350246,-1.1086037265584987,0,0,0,0,1
9907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,230,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,254,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7493132482246748,3.1394241939956613,-0.21809577678969364,1,0,1,1,1
17409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,191,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,191,255,255,0.6843637605387448,0.694099653545489,2.248821107161454,0,0,0,0,0
30214,0,0,0,0,0,0,0,0,0,0,0,155,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,236,252,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,252,252,247,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16165046372930425,1.7004925630733099,-0.44938524894107623,0,0,0,0,0
57199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,59,59,60,142,156,35,0,0,0,0,0,0,0,0,0,0,0,0,0,28,163,227,254,254,254,254,254,180,35,0,0,0,0,0,0,0,0,0,0,0,0,0.5395175983556704,0.7030875124762748,-0.4375055312685925,1,0,1,1,1
12771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,252,156,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5937229515371576,3.659044381011573,-0.16110126966109,1,0,0,0,1
27816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,255,254,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6859337977263276,0.9737022076884422,-0.2838641304591223,0,0,1,0,0
18397,0,0,0,0,0,0,0,0,0,45,202,254,255,221,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,254,254,254,254,193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,204,228,254,254,238,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8692741808612072,1.320766360106179,-1.4407363266689652,0,0,0,0,0
33331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,175,130,0.4523712686416733,1.636206063508175,0.014794291533638482,1,0,1,1,1
39785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,222,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202798955061125,2.9975483055405707,0.6755618684462178,0,0,1,0,0
8475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,197,255,253,255,253,198,85,0,0,0,0,0,0,0,0,0,0,169,168,169,168,253,251,253,251,253,251,253,251,0,0,0,0,0,0,0,0,0,0,255,253,255,253,255,253,0.16945354615577357,4.379014237284508,0.028534377760910504,0,0,0,0,0
50308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,109,62,0,0,0,110,150,253,253,255,128,31,0,0,0,0,0,0,0,0,187,242,252,174,197,217,0.5890280685472369,1.2232466783417713,0.20104697078922606,0,0,0,0,0
3754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,59,146,246,255,255,254,255,166,22,0,0,0,0,0,0,0,0,0,0,0,92,217,253,253,0.6741472744658247,2.138845856354421,-1.0753407117517222,0,0,0,0,0
43460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,174,253,253,253,253,227,105,106,80,0,0,0,0,0,0,0,0,0,0,0,0,164,252,252,252,252,252,252,252,253,241,208,208,59,0,0,0,0,0,0,0,0,0,58,158,105,88,88,88,0.6466493584501334,3.0207468378723226,-0.05326580312592633,1,0,1,1,1
46918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08539059333752863,1.6174922917300039,0.37896276656298,1,0,1,0,0
13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,147,254,255,254,155,29,9,0,0,0,0,0,0,0,0,0,0,0,0,13,140,249,253,253,0.3841539791245171,0.18893017618340815,-0.2655861985235551,1,0,1,1,1
14297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,128,202,253,222,25,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,66,194,252,253,252,252,0.5247229276232578,4.623158255396891,1.094873815056407,1,0,1,1,1
14431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,149,231,255,208,127,5,0,0,0,0,0,0,0,0,0,0,0,0,8,140,214,241,0.6050504981994149,3.25225105300749,0.7009150619752789,1,0,1,1,1
59104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,105,105,167,254,246,105,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0.5218191850795092,0.20341969020167391,-1.7418472676903702,0,0,0,0,0
27034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,226,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,254,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6793796041840202,0.10174827273438147,-0.7807175994309793,1,0,1,1,1
13181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,47,47,47,47,43,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43769325264875114,0.11034429463965847,-0.1463661290321774,1,0,1,1,1
22248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,233,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,252,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36282104639096346,1.1737056815309515,-0.914132863102539,1,0,1,1,1
6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,207,254,254,254,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8876203077049372,0.8174289081028429,0.06297218476868618,0,0,0,0,0
4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,250,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8064315106798404,0.3920901453404956,-1.0491529555703092,0,0,0,0,0
50338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,232,44,0,0,0,0,0,0,0,0,0,0,0,0,0.09665700653673404,1.5075413609294812,0.6321579040041242,0,0,1,0,0
31975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,118,118,248,255,254,138,0,0,0,0,0,0,0,0,0,0,0,0,0.7607325601729653,1.4420291692987062,-0.38302671483324485,1,0,1,1,1
54727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,155,239,255,245,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.34887424875555084,0.7267645042968294,0.004321558905632075,0,0,1,1,1
12590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,198,253,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18482253305345453,1.0829382286445868,0.19794876370988443,1,0,1,1,0
34017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,254,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,223,233,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8588680014552162,2.8610860567155383,2.1374884623751065,0,0,0,0,0
29556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,199,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8062479048321416,4.797638813032347,0.7827813573919963,1,0,1,1,1
3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,74,18,18,128,255,210,136,136,150,155,5,0,0,0,0,0,0,0,0,27,36,229,253,253,0.28190018281807694,1.3013547262956509,0.7909194994694376,1,0,1,1,1
17664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4225400607341324,1.2976372253784982,0.43223656534410904,0,0,0,0,0
44729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,247,241,202,254,255,254,121,0,0,0,0,0,0,0,0,0,0,0,0,11,177,254,253,245,198,198,199,249,250,50,0,0,0,0,0,0,0,0,0,0,19,201,253,243,132,76,0.8561221200298227,5.411262330663472,-2.0306782679420365,1,0,1,1,0
23612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,191,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,253,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706964470962865,1.763240304377278,-0.4592740974493765,0,0,0,0,0
47790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,252,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6458755005844979,0.6782225038207838,-0.18821866042442478,0,0,0,0,0
