,3x12,3x13,3x14,3x15,4x6,4x7,4x8,4x9,4x10,4x11,4x12,4x13,4x14,4x15,4x16,4x17,4x18,4x19,4x20,4x21,4x22,4x23,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,5x14,5x15,5x16,5x17,5x18,5x19,5x20,5x21,5x22,5x23,5x24,5x25,6x4,6x5,6x6,6x7,6x8,6x9,6x10,6x11,6x12,6x13,6x14,6x15,6x16,6x17,6x18,6x19,6x20,6x21,6x22,6x23,6x24,6x25,7x4,7x5,7x6,7x7,7x8,7x9,7x10,7x11,7x12,uniform_random,log_norm_random,norm_random,model_actuals,Dummy_MostFreq,SGD_Classifier,SVM_Linear,GBM
34412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,253,255,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,252,253,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5028636742563197,0.2649584918031759,0.3079498076064433,1,0,1,1,1
42938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,139,148,148,255,253,200,148,148,148,148,96,43,25,0,0,0,0,0,0,0,0,190,252,252,252,253,252,252,0.836296331905128,0.7107638418342598,-0.5511888821910398,0,0,0,1,0
31636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,191,255,255,255,255,191,64,0,0,0,0,0,0,0,0,0,0,0,0,64,128,255,255,0.7689855283311638,2.2895553856617474,1.1784071589695326,0,0,0,0,1
4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,119,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,251,0.690440453628258,0.5281664571203253,-0.42704813395968344,0,0,0,1,1
21980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,111,231,254,254,254,254,188,40,0,0,0,0,0,0,0,0,0,0,0,0,150,224,253,0.21864741430445633,2.356920341813959,0.3378245809738482,0,0,0,0,0
23634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,97,222,211,243,255,180,55,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9,194,252,252,252,253,252,252,219,161,151,17,0,0,0,0,0,0,0,0,0,0,0,65,183,183,0.8089075516377949,2.645597694221233,-0.8380084886234807,0,0,0,0,0
50336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,80,80,164,132,254,254,254,254,254,254,255,163,69,0,0,0,0,0,0,0,0,237,253,253,253,253,253,253,0.12355401436736713,1.1272638939455732,0.7093273755821499,0,0,0,1,0
55139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,104,254,255,254,254,221,130,30,5,0,0,0,0,0,0,0,0,0,0,0,92,253,253,253,0.03579778888991281,1.294976222351153,-1.335765008018902,1,0,1,1,1
5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,128,255,253,253,253,242,141,44,0,0,0,0,0,0,0,0,0,0,0,0,0,197,252,247,196,196,196,228,252,224,119,0,0,0,0,0,0,0,0,0,0,0,0,44,56,50,0.779181321805366,1.723832111020221,1.742909283666231,0,0,0,0,0
52607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,218,246,245,245,245,245,245,205,122,20,0,0,0,0,0,0,0,0,0,0,0,0.7162103722200063,0.6641788691220458,0.11811958940414816,0,0,0,0,0
41565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,105,243,254,205,93,0,0,0,0,0,0,0,0,0,0,0,0.7479196462050871,1.4435422897603885,0.8076296840390976,0,0,0,0,0
18016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,199,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6202159058929222,2.565074135580424,-0.11134826676778355,1,0,0,0,0
30070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63,63,144,158,178,254,254,0.8160406260085681,1.0551822105783506,0.04140953005315385,1,0,1,1,0
15154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,239,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,235,196,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,241,253,0.5224633640939426,1.5418534003463917,0.9288226459752549,0,0,0,0,0
6682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,191,139,118,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,252,253,252,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6922838504274846,0.4158802678861875,0.06418186259103077,1,0,0,0,1
13531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,254,156,74,59,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,243,253,254,253,253,179,72,91,8,0,0,0,0,0,0,0,0,0,0,0,0,79,253,0.1467899475066824,3.989967913073313,0.4029479277016952,0,0,0,0,0
19092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,138,192,155,155,145,38,0,0,0,0,0,0,0,0,0,0,0,0,0,36,208,140,254,251,254,252,253,241,103,0,0,0,0,0,0,0,0,0,0,0,0,62,234,254,0.09811954889082575,0.7881225423540128,2.179533637094485,1,0,0,0,0
8162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,220,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19774759523412566,0.4190557862757135,-0.20124390527322833,1,0,0,0,0
5582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,182,130,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,131,253,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5628287101579391,0.3310189468718726,0.3729963165746945,1,0,1,1,1
53037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13317072864319623,0.13948633842538014,0.5105125076729686,0,0,0,0,0
23581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,45,170,253,253,255,180,138,36,0,0,0,0,0,0,0,0,0,0,13,140,203,253,252,252,252,252,253,252,252,219,15,0,0,0,0,0,0,0,0,0,153,0.8642282824778111,0.9653516021181245,-0.559122711157898,1,0,1,1,1
23921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,253,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7920594308521787,1.2398975610173566,-0.11758761284327927,0,0,1,0,0
14535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,138,181,181,252,218,129,8,0,0,0,0,0,0,0,0,0,0,0,0,32,113,254,254,208,188,188,188,250,122,0,0,0,0,0,0,0,0,0,0,0,0,73,132,0.8607861751693788,3.1185964614060384,-1.204265843538742,1,0,1,1,1
38238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,113,114,113,113,113,50,0,0,0,0,0,0,0,0,0,0,0,0,0,29,194,228,252,253,252,252,0.11614493890555844,8.737618098758933,0.19058982924994386,0,0,0,0,0
46507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,219,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,254,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6116200577319949,8.40282522712205,-0.8682496288168833,1,0,0,0,1
19425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,118,230,230,118,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,235,244,254,254,254,254,110,0,0,0,0,0,0,0,0,0,0,0,0,0,145,238,254,254,0.9434663451173937,0.3855006395994806,0.22999310775075527,1,0,1,1,1
21253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,252,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,254,235,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8783616538183961,9.611094352745097,-1.2205677998259732,0,0,0,0,0
18741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,237,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3967427928135604,0.6834898433080399,-0.2522293543890343,0,0,0,0,0
24610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,145,230,254,255,229,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,251,224,183,152,96,120,222,133,0,0,0,0,0,0,0,0,0,0,0,0,0,129,83,10,0,0.41761660619488683,0.2820860251873907,0.6380131084387389,0,0,0,0,0
57171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,136,221,138,0,0,0,0,0,0,0,0,0,0,0,0,0,64,190,251,254,254,252,196,143,38,0,0,0,0,0,0,0,0,0,0,0,0,0,211,254,236,145,93,109,161,245,151,0,0,0,0,0,0,0,0,0,0,0,0,0.6323755717822063,0.1474008055298612,0.3132084456037468,0,0,0,0,0
19388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,253,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6803300822888658,1.2047118532867878,0.01084576347530099,1,0,1,1,1
31452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,211,166,100,77,77,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,245,254,254,254,0.20855690876959032,0.6667827106622987,0.5102088596697453,1,0,0,0,1
59119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,97,144,144,153,254,167,91,13,0,0,0,0,0,0,0,0,0,0,3,134,200,0.21701227076834806,3.322315701323499,-0.8463497529434589,1,0,1,1,1
33918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,192,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,253,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.5866167415371916,0.11563798533856413,0.363805067634059,1,0,0,0,0
46913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,254,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,254,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009105644159409509,0.5294553957770247,-0.454172769426789,1,0,1,1,1
14498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,253,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,242,252,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4973674583506482,0.3918836797259229,-0.3457605593302701,1,0,1,1,1
15332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,96,96,96,174,253,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.7643149969679178,1.2709954694349421,-1.1319129161668526,0,0,0,0,0
42974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,141,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,254,254,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3493185729380712,3.6014639968489726,-0.5039463679822572,0,0,0,0,0
31811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,236,255,215,171,171,128,43,2,0,0,0,0,0,0,0,0,0,0,0,0,14,231,254,254,254,254,254,254,254,210,80,1,0,0,0,0,0,0,0,0,0,0,0,57,75,75,0.6385573076382512,0.5545822236052378,-0.5952383188856272,1,0,1,1,1
20347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,29,29,29,29,7,0,0,0,0,0,0,0,0,0,0,0,7,0.5308258339646494,1.8392477524783821,1.523725583205272,1,0,1,1,1
54059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,212,190,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,252,221,25,0,0,0,0,0,0,0,0,0,0,0,0.6815681911353727,3.3837733395093696,0.3338109768994912,0,0,0,0,0
57400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,77,247,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5513014310065093,2.5551344396101325,0.6308806488594676,0,0,0,0,0
32245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,253,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,252,183,0,0,0,0,0,0,0,0,0,0,0,0,0.6406737184048485,0.3644342160071937,-0.7572100898385785,1,0,1,1,1
54579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,197,253,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,253,252,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004851476195825821,0.813985848421275,0.4257936914612638,0,0,0,0,0
7857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,227,253,182,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048570953617196655,0.643204747223003,1.6169379952454253,0,0,1,0,0
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,122,147,193,147,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,254,254,254,254,249,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,254,0.4496290613579974,3.477967799052324,0.8434020038092663,1,0,1,1,1
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,249,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,246,254,204,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5899817053727968,0.16641281779363956,-0.4266653442203195,0,0,1,1,1
48751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,253,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18311521212381454,0.3610284418252948,0.8758393255312686,0,0,0,1,0
51970,0,0,0,0,0,0,0,0,0,0,0,0,64,255,197,121,19,0,0,0,0,0,0,0,0,0,0,0,0,0,13,246,253,252,252,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,252,253,202,252,244,191,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07613518256365237,0.10628740457281788,-0.7277973866663207,0,0,0,0,0
6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,253,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,252,206,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7622614206523135,1.3137174861147571,-0.0445216229419608,1,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,45,131,131,131,101,68,92,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7558838444576906,0.08529140876440536,0.21700035054517583,1,0,1,1,1
15353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,253,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8816579381485704,0.7164546405719335,-0.39847436624345883,1,0,1,1,1
5621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,138,255,253,253,211,191,139,118,24,5,0,0,0,0,0,0,0,0,0,0,0,155,252,253,252,252,252,252,253,252,252,119,0,0,0,0,0,0,0,0,0,0,0,207,0.16355547251503244,2.228650784489444,0.2371542912797972,0,0,0,0,0
1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,195,254,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6715402678460618,23.70976809471181,1.1275168732670653,0,0,0,0,0
33869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8936490794055013,3.23591816216483,-0.574041463132034,1,0,0,0,1
18474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,183,184,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,247,252,253,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691898510668215,0.13074408590572265,0.42882495764021733,1,0,1,0,0
59598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,101,143,239,255,253,253,244,120,22,0,0,0,0,0,0,0,0,0,0,0,138,246,252,0.5710351101357232,2.541824155032954,-0.619269178456752,0,0,0,0,0
28132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30131656064005663,0.15563797471092713,1.0601492580777745,0,0,0,0,0
37614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,255,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,253,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33634903257565485,0.16531585296132803,0.021671488441889725,0,0,0,0,0
39415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,99,99,70,117,18,0,0,0,0,0,0,0,0,0,0,0,11,0.8024570485648792,0.238333559678135,0.13566963818935263,0,0,0,0,0
53246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,192,148,148,148,113,43,43,43,18,0,0,0,0,0,0,0,0,0,0,0,0,127,246,0.6073449861942393,0.8260611125511597,-0.060855747249308714,1,0,1,1,1
6989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,254,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6979532366902015,1.0733538009541173,0.39574819897387054,0,0,0,0,0
37454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,113,113,128,174,255,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,163,253,252,252,0.8808712482190266,5.904550203405971,-0.17764123922793873,0,0,1,1,0
19211,0,0,0,0,0,0,0,0,0,0,0,0,30,202,255,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,253,253,246,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,253,253,253,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501494287046392,1.2869552668224125,-0.6335998363700155,0,0,0,0,0
57291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,95,95,95,95,95,48,0,0,0,0,0,0,0,0,0,0,0,0,0,76,245,0.2183796036323815,0.8926328428610604,-1.6175236019221573,1,0,0,0,0
44020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.3254337895099665,0.32657532527608113,-1.199005842192603,1,0,0,0,0
37286,0,0,0,0,0,0,0,0,0,0,0,0,0,106,218,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,252,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,252,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5350399820783851,0.588160503424038,0.053957047067364365,0,0,0,0,0
29961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0.9825556127242955,0.3000378878735892,0.1609826882302144,1,0,1,0,0
54094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,254,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,253,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35010369126486207,1.9819675012344262,-0.19971013538602558,0,0,0,0,0
45655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,161,161,195,255,254,254,186,70,7,0,0,0,0,0,0,0,0,0,0,0,0,161,253,253,253,254,253,253,253,254,90,0,0,0,0,0,0,0,0,0,0,0,0,29,46,46,46,0.14823681601938732,1.1900305817234251,1.4994358810651265,1,0,1,1,1
5328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,233,253,255,253,253,159,138,24,24,7,0,0,0,0,0,0,0,0,0,0,0,25,185,0.9545184045275125,2.3083060443927286,-0.12786608072149244,0,0,0,0,0
28166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,229,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,252,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7423661946940028,1.6811549148617537,-1.4687746606588838,0,0,1,0,0
