,3x14,3x15,3x16,4x7,4x8,4x9,4x10,4x11,4x12,4x13,4x14,4x15,4x16,4x17,4x18,4x19,4x20,4x21,4x22,4x23,5x5,5x6,5x7,5x8,5x9,5x10,5x11,5x12,5x13,5x14,5x15,5x16,5x17,5x18,5x19,5x20,5x21,5x22,5x23,5x24,5x25,6x3,6x4,6x5,6x6,6x7,6x8,6x9,6x10,uniform_random,log_norm_random,norm_random,model_actuals,Dummy_MostFreq,SGD_Classifier,SVM_Linear,GBM
10921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,92,152,152,254,253,193,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0.8460728065313259,0.486291721107078,0.9650996138805903,0,0,1,0,0
25708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,73,156,240,254,255,254,254,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.46520337401561496,3.482085487921655,-1.7035844653474053,1,0,0,0,0
26849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,251,255,255,200,117,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0.7981068132415955,1.9817869688695753,-1.1668043443672267,0,0,0,0,0
48931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2863376089386389,4.4095287983494895,1.7981726326928154,1,0,1,1,1
22847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,233,183,0,0,0,0,0,0,0,0,0,0,0,0,0.42802532792589754,0.3868449130227612,-0.4812754631226365,0,0,1,0,0
2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15482403088882568,1.3688121590914815,0.09223970420019394,1,0,0,0,1
23239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,241,247,130,73,73,106,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639426071346268,0.5294210275205323,-0.4544384662754383,0,0,0,0,0
45541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,224,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4886838472738384,0.6725942406485814,1.8102618230202994,0,0,0,0,0
56275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5364485396641289,1.7152048479345783,1.712815475129674,0,0,0,0,0
35723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,120,150,176,255,254,254,152,150,96,14,0,0,0,0,0,0,0,0,0,0,0,0,108,253,0.9028922928752636,10.54514822298186,-0.3787572377746835,0,0,0,0,0
29391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,240,253,253,253,253,253,253,253,255,253,204,83,0,0,0,0,0,0,0,0,0,0,107,252,252,252,0.6045552430483121,2.2001405286829616,0.4229180459710575,1,0,0,0,1
56149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,255,229,33,0,0,0,0,0,0,0,0,0,0,0,0,0.6684635036959385,0.119528626561138,-0.6395359655274684,1,0,0,0,0
19555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21160778998392848,0.9865595417261157,-2.009796715163544,0,0,0,0,0
19804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10484960893876172,1.3590925012495705,-0.14359232063006339,1,0,1,1,1
35631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7988853436347234,1.7605241212949876,-0.729047165746966,0,0,1,1,0
13660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37846690965807905,0.7243723292829635,-0.15313722637350288,0,0,1,0,0
50083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,254,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6053435372067392,0.6497995703048263,0.7957679867462474,1,0,1,1,1
39617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,48,173,206,187,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7987573852596734,1.3780277477147373,-1.1487532572887558,0,0,0,0,0
36931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7783654696780501,1.1410749951101322,-1.374662068801839,1,0,1,1,1
29451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,253,211,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1204799671086757,1.6100662371573953,-0.9169429234300004,0,0,0,0,0
4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,168,0,0,0,0,0,0,0,0,0,0,0,0.32830803972127176,0.8111569641703797,0.3407347082591521,1,0,1,0,1
27183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9452373804186138,1.8237828624703138,-0.09752448590949826,0,0,1,1,0
7860,0,0,0,0,0,0,0,0,0,0,0,172,248,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,253,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7831180976487856,4.024817296286565,-1.3014646339228348,0,0,0,0,0
45290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7784367071819411,0.4581070319395588,0.14812734569051042,1,0,0,0,1
15786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4174645797840397,0.06259624962648579,-0.9781541964663466,1,0,0,0,0
27063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,203,193,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8627360270132677,0.5416474004082534,1.055866827744848,0,0,0,0,0
47490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018227062696802077,1.2649961333105835,-0.8938235326307454,1,0,1,1,1
46548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,255,170,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,253,253,0.39719132518258404,1.7037881915991941,-0.5058466225922669,0,0,0,0,0
38058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0.35070248360904144,0.18314924654335873,-0.311258323981353,0,0,0,0,0
22464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385575286705685,5.160472186054645,0.7472531580742109,0,0,0,0,1
12924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,98,160,241,255,161,160,122,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0.6721519410987148,0.6088865217031922,-0.46283538429035953,0,0,0,0,0
49556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,253,255,242,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450852766454851,1.8377934984401132,-0.9939304759713086,1,0,1,1,0
9693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39332132256286956,2.336704116045494,0.024002710556673544,0,0,0,0,0
21771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,255,253,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8596985352773656,1.0168798517205986,0.341374965915822,1,0,1,1,1
58564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,253,253,183,104,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0.838383875766259,0.28733318567742594,0.22599056972444484,1,0,0,0,0
9815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34993843551295545,1.2639073588423577,-1.1951477262759118,1,0,1,1,1
59271,0,0,0,0,0,0,0,0,0,78,255,196,34,2,0,0,0,0,0,0,0,0,0,0,0,0,12,100,243,253,252,252,179,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0.08310769405963636,1.2699811319784657,-1.5278331923768802,1,0,1,1,1
17646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30383206361281767,3.229844240363781,-0.7130198811024321,1,0,1,1,1
39057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,255,165,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6461105957846149,0.5416588194777843,-0.5035674266559533,0,0,1,1,0
12590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3476548457429408,2.064816273678723,-0.5298664281405058,1,0,1,0,1
38368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8959536485580057,1.5446826079365854,-0.19793758528014666,1,0,0,0,1
1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,172,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546183087096336,0.39794317761607434,-0.38825415670717767,0,0,0,0,0
44295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951089943217901,1.0947199562823289,0.5627620959472225,0,0,0,0,0
49397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,216,254,22,0,0,0,0,0,0,0,0,0,0,0,0.29223892346128433,0.14732490470401227,-0.9646582997833587,0,0,0,0,0
31787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,254,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1548173563295122,0.468573040394617,0.3210299023159997,1,0,0,0,0
22619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,255,253,253,253,229,230,152,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5416185884433397,1.1071628259817123,-1.0274188395696817,0,0,0,0,0
36149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,109,253,253,253,253,255,253,253,170,110,15,0,0,0,0,0,0,0,0,0,0,187,222,252,252,252,0.37909472215784734,0.6980445951384489,-1.0608936230350885,0,0,1,1,0
53049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412329381852932,0.27179844739850784,-0.8416596357027719,1,0,1,1,0
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8695565787204582,1.6775905295669857,-0.9066793383675112,1,0,1,1,1
12013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,255,253,253,31,0,0,0,0,0,0,0,0,0,0,0,0,0.5454879863777631,1.0603363269468244,-0.7410294256193279,1,0,0,0,0
11042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,140,224,255,255,227,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057153995393788404,1.3070263887343379,-0.6196457775934178,1,0,0,0,1
1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21751582651448342,1.386825474493989,-0.2427341910888058,0,0,0,0,0
38837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,211,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07674711973442183,2.213092420143729,1.0498910500311467,0,0,0,0,0
45955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,222,79,0,0,0,0,0,0,0,0,0,0,0,0.04997072107070066,1.3869673815104666,1.0298976551826833,1,0,0,0,0
36684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,121,213,254,254,183,122,121,13,0,0,0,0,0,0,0,0,0,0,0,0,0,35,217,253,0.673857306816329,1.0270076976885105,-0.258568046693259,0,0,0,0,1
54707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.11463912475520854,0.15883150133271898,-1.6581772052025305,1,0,0,0,1
5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,105,247,228,105,106,105,37,0,0,0,0,0,0,0,0,0,0,0,0,0,100,209,240,0.2081604241619721,2.960117651495125,0.18378465626097595,0,0,0,0,0
11312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027203256361872596,0.5493876334778692,-0.5153399720599513,0,0,0,0,0
4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2293674520164798,1.1507536515376324,-1.2224998756082124,1,0,1,1,1
21228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,125,125,238,255,147,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,253,253,253,0.5244106668704052,3.3778060956605214,-0.32079713688208017,0,0,0,0,0
27135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,0.18124727694765097,0.4015420205647947,-0.7263203543302805,0,0,1,0,0
47213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,170,230,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3586279949651563,2.2579209655458214,-0.38593411903268804,1,0,0,0,0
45195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,39,39,85,125,147,219,214,147,63,0,0,0,0,0,0,0,0,0,0,46,157,215,0.07115093764806357,2.6103925031397037,0.42688882883629353,1,0,0,0,0
53563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8537657125996397,0.5797640378302427,1.6324274037178976,1,0,0,0,0
18488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7262700571267767,0.8937393539610732,1.3762931082497294,1,0,0,0,0
7689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,255,213,0,0,0,0,0,0,0,0,0,0,0,0.2164996346463306,1.062832770048942,0.015627477887714906,0,0,0,0,0
56305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4797759767583746,0.7026062937699666,0.31143210630473794,1,0,0,0,1
49260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,181,191,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5683991535105056,0.740406913965847,0.05544922520503233,1,0,0,0,0
44004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,114,238,253,253,253,255,128,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,253,0.4477709649774064,0.8571824205665427,0.2898553749799809,0,0,0,0,1
6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,146,188,255,227,25,0,0,0,0,0,0,0,0,0,0,0,0,0.1973881367937369,0.2027213646693277,-0.26127301071565695,1,0,1,0,0
33508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3257431353424186,4.215073636038996,0.5153819700154697,0,0,0,0,0
27354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8419067274632782,1.7614768992106997,-0.2735966383619716,1,0,1,1,1
19139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,233,232,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8434002538437273,0.678300952540013,-0.1951799869125161,1,0,0,0,0
35531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579097761393451,0.8488430525622994,-0.5440132502003591,1,0,0,0,0
35557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,116,164,191,213,177,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8786746263927904,2.118914840428684,0.30899277426387245,0,0,1,0,0
24531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9344154506972746,8.949514696039184,0.15771932430348165,1,0,1,1,1
58479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,253,200,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790911073565416,2.527017546180524,1.2569132275023192,0,0,0,0,1
43128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,146,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9790521990984398,2.182711024072365,-0.28808943663790376,1,0,1,1,1
44288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20182597841068373,0.37449947349604723,0.810118665696249,1,0,0,0,0
19620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599170160267508,1.2196394396171875,1.2732546947045777,1,0,0,0,0
27025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,255,213,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3927919165734626,0.545487149245853,1.0237322856185076,0,0,0,0,0
43118,0,0,0,0,0,0,0,0,0,0,0,0,0,38,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6737571037344277,0.7568779532258642,0.2187780709594124,0,0,0,0,0
17802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5789723106680514,1.620311768669691,-0.3519718406848292,1,0,1,1,1
19518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,0.6543900592270127,0.989761286187792,-1.9407256537005795,0,0,0,0,1
18802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,151,235,189,164,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,172,246,0.7019479668592795,3.7563296499435217,-0.5066406123059067,1,0,0,0,0
37285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21207800975823676,0.29247292026881827,-0.4494250317417067,1,0,0,0,1
47229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,227,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15553687830434448,3.509316692468642,1.1247900486697793,0,0,1,0,0
50465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,255,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647002972815056,0.8103070737604641,-0.9405700859640728,0,0,0,0,0
27803,0,0,0,0,0,0,0,0,0,0,32,52,218,253,124,0,0,0,0,0,0,0,0,0,0,0,0,71,191,237,252,252,252,243,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886587617598953,0.41729301639275007,0.7431797723106577,0,0,1,0,0
10865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,78,156,209,253,131,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0.8624373905409003,0.9123532382074263,-0.1351309857590899,1,0,1,1,1
31949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6591323805494937,0.08027517370211892,-0.8320040443969821,0,0,0,0,0
17790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,209,254,169,130,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,247,0.761731184520595,1.2556407011995854,-0.5397361662537066,0,0,0,0,1
12236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15187412353054774,1.6655193154516497,-1.610221306110363,0,0,0,0,0
47119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06477518884406197,1.872026939529574,-0.3112450769460207,1,0,1,1,1
14498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,253,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12404084315473551,1.3063204138767752,-0.6111410184624431,1,0,1,1,1
1559,0,0,0,0,0,0,0,0,0,0,0,0,9,80,158,255,239,51,0,0,0,0,0,0,0,0,0,0,0,0,7,164,253,253,253,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8092107420216357,2.016559621343881,-0.7421862765146123,0,0,0,0,0
8625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,253,253,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7354128537379185,1.7364994780756602,-1.1971531418979229,1,0,1,0,1
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,251,190,0,0,0,0,0,0,0,0,0,0,0,0,0.29968366693163984,0.20305133049061225,0.7974337317764211,1,0,1,1,1
9871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,95,147,189,244,120,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5929251991713232,2.632542836414322,0.29156117668416603,1,0,1,1,1
